p_end,e_end,log_likelihood,delta_log_likelihood
0.87375,0.64375,-49013.41307526432,140.32370586167235
0.87375,0.65,-49005.571438411585,132.48206900894002
0.87375,0.65625,-48997.97392408736,124.88455468471511
0.87375,0.6625000000000001,-48990.61870491154,117.52933550889429
0.87375,0.66875,-48983.50398028674,110.41461088409415
0.87375,0.675,-48976.6279758727,103.53860647005786
0.87375,0.68125,-48969.98894307399,96.89957367134775
0.87375,0.6875,-48963.585158540496,90.4957891378508
0.87375,0.6937500000000001,-48957.41492368047,84.3255542778279
0.87375,0.7,-48951.476564185665,78.38719478301937
0.87375,0.70625,-48945.768429568125,72.67906016547931
0.87375,0.7125000000000001,-48940.28889270841,67.1995233057678
0.87375,0.71875,-48935.036349414884,61.94698001223878
0.87375,0.7250000000000001,-48930.00921799359,56.91984859094373
0.87375,0.73125,-48925.20593882866,52.116569426012575
0.87375,0.7375,-48920.624973972685,47.53560457003914
0.87375,0.7437500000000001,-48916.26480674698,43.17543734433275
0.87375,0.75,-48912.12394135127,39.034571948621306
0.87375,0.7562500000000001,-48908.20090248267,35.111533080023946
0.87375,0.7625,-48904.49423496354,31.404865560893086
0.87375,0.76875,-48901.002503378186,27.913133975540404
0.87375,0.7750000000000001,-48897.724291717874,24.634922315228323
0.87375,0.78125,-48894.65820303417,21.568833631521557
0.87375,0.7875000000000001,-48891.80285910019,18.71348969754763
0.87375,0.79375,-48889.15690007972,16.067530677071773
0.87375,0.8,-48886.718984203704,13.629614801058779
0.87375,0.8062500000000001,-48884.487787454316,11.398418051670888
0.87375,0.8125,-48882.462003255925,9.372633853279694
0.87375,0.8187500000000001,-48880.64034217317,7.550972770521184
0.87375,0.825,-48879.02153161568,5.932162213037373
0.87375,0.83125,-48877.604315549455,4.514946146809962
0.87375,0.8375000000000001,-48876.38745421455,3.2980848119041184
0.87375,0.84375,-48875.369723849,2.280354446353158
0.87375,0.8500000000000001,-48874.54991641886,1.4605470162132406
0.87375,0.85625,-48873.926839354,0.8374699513515225
0.87375,0.8625,-48873.499315289795,0.40994588714966085
0.87375,0.8687500000000001,-48873.26618181425,0.17681241160607897
0.87375,0.875,-48873.22629122068,0.13692181803344283
0.87375,0.8812500000000001,-48873.37851026556,0.2891408629147918
0.87375,0.8875,-48873.72171993168,0.6323505290347384
0.87375,0.89375,-48874.25481519618,1.1654457935364917
0.87375,0.9000000000000001,-48874.97670480353,1.8873354008828755
0.87375,0.90625,-48875.88631104335,2.796941640706791
0.87375,0.9125000000000001,-48876.98256953274,3.893200130092737
0.87375,0.91875,-48878.26442900324,5.175059600594977
0.87375,0.925,-48879.73085109215,6.641481689504872
0.87375,0.9312500000000001,-48881.38081013822,8.291440735571086
0.87375,0.9375,-48883.213292981396,10.123923578750691
0.87375,0.9437500000000001,-48885.22729876684,12.13792936419486
0.87375,0.95,-48887.421838752794,14.33246935014904
0.8768333333333334,0.2,-50380.8970120066,1507.8076426039552
0.8768333333333334,0.20625000000000002,-50348.35136133674,1475.261991934094
0.8768333333333334,0.21250000000000002,-50316.30207538114,1443.212705978498
0.8768333333333334,0.21875,-50284.742417137924,1411.653047735279
0.8768333333333334,0.225,-50253.66580944745,1380.5764400448024
0.8768333333333334,0.23125,-50223.065829750805,1349.97646034816
0.8768333333333334,0.23750000000000002,-50192.93620506851,1319.8468356658632
0.8768333333333334,0.24375000000000002,-50163.27080718818,1290.1814377855335
0.8768333333333334,0.25,-50134.06364805066,1260.9742786480128
0.8768333333333334,0.25625000000000003,-50105.308875324554,1232.2195059219084
0.8768333333333334,0.2625,-50077.00076815985,1203.9113987572055
0.8768333333333334,0.26875000000000004,-50049.13373311188,1176.0443637092321
0.8768333333333334,0.275,-50021.702300227116,1148.6129308244708
0.8768333333333334,0.28125,-49994.701119283185,1121.6117498805397
0.8768333333333334,0.28750000000000003,-49968.12495617563,1095.0355867729813
0.8768333333333334,0.29375,-49941.968689444344,1068.8793200416985
0.8768333333333334,0.30000000000000004,-49916.22730693338,1043.137937530737
0.8768333333333334,0.30625,-49890.89590257747,1017.8065331748221
0.8768333333333334,0.3125,-49865.9696733099,992.8803039072518
0.8768333333333334,0.31875000000000003,-49841.4439160858,968.3545466831565
0.8768333333333334,0.325,-49817.3140250157,944.2246556130558
0.8768333333333334,0.33125000000000004,-49793.57548860452,920.4861192018725
0.8768333333333334,0.3375,-49770.223887091015,897.1345176883697
0.8768333333333334,0.34375,-49747.25488988348,874.165520480834
0.8768333333333334,0.35000000000000003,-49724.66425308732,851.574883684676
0.8768333333333334,0.35625,-49702.44781712053,829.3584477178811
0.8768333333333334,0.36250000000000004,-49680.60150441323,807.5121350105837
0.8768333333333334,0.36875,-49659.12131718779,786.0319477851444
0.8768333333333334,0.375,-49638.003335315894,764.9139659132488
0.8768333333333334,0.38125000000000003,-49617.24371424951,744.1543448468656
0.8768333333333334,0.3875,-49596.83868302245,723.7493136198027
0.8768333333333334,0.39375000000000004,-49576.784542319845,703.6951729171997
0.8768333333333334,0.4,-49557.07766261243,683.9882932097826
0.8768333333333334,0.40625,-49537.71448235325,664.6251129506054
0.8768333333333334,0.41250000000000003,-49518.69150623412,645.602136831476
0.8768333333333334,0.41875,-49500.005303499354,626.915934096709
0.8768333333333334,0.42500000000000004,-49481.652506314684,608.5631369120383
0.8768333333333334,0.43125,-49463.629808188976,590.5404387863309
0.8768333333333334,0.4375,-49445.93396244673,572.8445930440867
0.8768333333333334,0.44375000000000003,-49428.56178074942,555.4724113467746
0.8768333333333334,0.45,-49411.51013166369,538.4207622610411
0.8768333333333334,0.45625000000000004,-49394.77593927466,521.6865698720139
0.8768333333333334,0.4625,-49378.35618184258,505.26681243993517
0.8768333333333334,0.46875,-49362.247890501225,489.1585210985795
0.8768333333333334,0.47500000000000003,-49346.44814799632,473.3587785936761
0.8768333333333334,0.48125,-49330.95408746274,457.8647180600965
0.8768333333333334,0.48750000000000004,-49315.76289123877,442.6735218361282
0.8768333333333334,0.49375,-49300.871789716206,427.7824203135606
0.8768333333333334,0.5,-49286.278060225,413.18869082235324
0.8768333333333334,0.5062500000000001,-49271.97902595105,398.88965654840285
0.8768333333333334,0.5125,-49257.97205488609,384.88268548344786
0.8768333333333334,0.51875,-49244.25455880841,371.165189405765
0.8768333333333334,0.525,-49230.82399229331,357.7346228906681
0.8768333333333334,0.53125,-49217.67785175239,344.5884823497472
0.8768333333333334,0.5375000000000001,-49204.81367450037,331.72430509772676
0.8768333333333334,0.54375,-49192.22903784875,319.13966844610695
0.8768333333333334,0.55,-49179.92155822518,306.83218882253277
0.8768333333333334,0.55625,-49167.8888903178,294.7995209151559
0.8768333333333334,0.5625,-49156.12872624361,283.0393568409636
0.8768333333333334,0.5687500000000001,-49144.638794739934,271.549425337289
0.8768333333333334,0.575,-49133.41686037854,260.3274909758911
0.8768333333333334,0.58125,-49122.46072280116,249.37135339851375
0.8768333333333334,0.5875,-49111.768215976204,238.67884657355899
0.8768333333333334,0.59375,-49101.337207475546,228.24783807290078
0.8768333333333334,0.6000000000000001,-49091.16559777099,218.07622836834344
0.8768333333333334,0.60625,-49081.25131954954,208.16195014689583
0.8768333333333334,0.6125,-49071.592337047165,198.50296764451923
0.8768333333333334,0.61875,-49062.18664540004,189.09727599739563
0.8768333333333334,0.625,-49053.032270013166,179.94290061052016
0.8768333333333334,0.6312500000000001,-49044.127265945404,171.03789654275897
0.8768333333333334,0.6375,-49035.46971731061,162.3803479079652
0.8768333333333334,0.64375,-49027.05773669439,153.96836729174538
0.8768333333333334,0.65,-49018.889464585816,145.80009518317092
0.8768333333333334,0.65625,-49010.963068823745,137.87369942109945
0.8768333333333334,0.6625000000000001,-49003.27674405731,130.18737465466256
0.8768333333333334,0.66875,-48995.82871122006,122.73934181741788
0.8768333333333334,0.675,-48988.61721701739,115.52784761474322
0.8768333333333334,0.68125,-48981.64053342674,108.55116402409476
0.8768333333333334,0.6875,-48974.896957210454,101.80758780780889
0.8768333333333334,0.6937500000000001,-48968.384809440504,95.2954400378585
0.8768333333333334,0.7,-48962.10243503506,89.01306563241815
0.8768333333333334,0.70625,-48956.048202306454,82.9588329038088
0.8768333333333334,0.7125000000000001,-48950.22050252005,77.13113311740744
0.8768333333333334,0.71875,-48944.61774946394,71.52838006129605
0.8768333333333334,0.7250000000000001,-48939.23837902898,66.14900962633692
0.8768333333333334,0.73125,-48934.0808487989,60.991479396252544
0.8768333333333334,0.7375,-48929.14363765019,56.054268247542495
0.8768333333333334,0.7437500000000001,-48924.42524536153,51.33587595888821
0.8768333333333334,0.75,-48919.92419223245,46.83482282980549
0.8768333333333334,0.7562500000000001,-48915.63901871086,42.54964930821734
0.8768333333333334,0.7625,-48911.56828502941,38.47891562676523
0.8768333333333334,0.76875,-48907.710570850235,34.621201447589556
0.8768333333333334,0.7750000000000001,-48904.06447491795,30.975105515302857
0.8768333333333334,0.78125,-48900.6286147206,27.53924531795201
0.8768333333333334,0.7875000000000001,-48897.40162615842,24.312256755772978
0.8768333333333334,0.79375,-48894.38216322011,21.292793817461643
0.8768333333333334,0.8,-48891.56889766644,18.479528263793327
0.8768333333333334,0.8062500000000001,-48888.96051872104,15.8711493183946
0.8768333333333334,0.8125,-48886.55573276807,13.466363365427242
0.8768333333333334,0.8187500000000001,-48884.35326305672,11.263893654075218
0.8768333333333334,0.825,-48882.35184941215,9.262480009507271
0.8768333333333334,0.83125,-48880.55024795298,7.460878550336929
0.8768333333333334,0.8375000000000001,-48878.94723081486,5.8578614122161525
0.8768333333333334,0.84375,-48877.54158588017,4.452216477526235
0.8768333333333334,0.8500000000000001,-48876.332116513615,3.2427471109695034
0.8768333333333334,0.85625,-48875.31764130349,2.228271900843538
0.8768333333333334,0.8625,-48874.496993808585,1.407624405939714
0.8768333333333334,0.8687500000000001,-48873.86902231051,0.779652907862328
0.8768333333333334,0.875,-48873.432589571334,0.3432201686882763
0.8768333333333334,0.8812500000000001,-48873.186572596314,0.09720319366897456
0.8768333333333334,0.8875,-48873.12986240177,0.040492999127309304
0.8768333333333334,0.89375,-48873.261363787715,0.17199438506941078
0.8768333333333334,0.9000000000000001,-48873.579995115346,0.490625712700421
0.8768333333333334,0.90625,-48874.08468808918,0.995318686531391
0.8768333333333334,0.9125000000000001,-48874.77438754363,1.68501814098272
0.8768333333333334,0.91875,-48875.648051234166,2.5586818315205164
0.8768333333333334,0.925,-48876.70464963259,3.6152802299475297
0.8768333333333334,0.9312500000000001,-48877.94316572663,4.853796323986899
0.8768333333333334,0.9375,-48879.362594823586,6.273225420940435
0.8768333333333334,0.9437500000000001,-48880.96194435797,7.872574955326854
0.8768333333333334,0.95,-48882.74023370305,9.650864300405374
0.8799166666666667,0.2,-50410.05230376187,1536.9629343592242
0.8799166666666667,0.20625000000000002,-50377.461074706946,1504.3717053043001
0.8799166666666667,0.21250000000000002,-50345.359251120986,1472.269881718341
0.8799166666666667,0.21875,-50313.74025696953,1440.6508875668878
0.8799166666666667,0.225,-50282.5976704315,1409.508301028858
0.8799166666666667,0.23125,-50251.925218903925,1378.8358495012799
0.8799166666666667,0.23750000000000002,-50221.71677421382,1348.6274048111736
0.8799166666666667,0.24375000000000002,-50191.96634802695,1318.8769786243065
0.8799166666666667,0.25,-50162.668087443504,1289.5787180408588
0.8799166666666667,0.25625000000000003,-50133.81627077146,1260.7269013688128
0.8799166666666667,0.2625,-50105.405303468986,1232.3159340663406
0.8799166666666667,0.26875000000000004,-50077.42971424753,1204.340344844888
0.8799166666666667,0.275,-50049.88415132799,1176.794781925346
0.8799166666666667,0.28125,-50022.76337884247,1149.6740094398265
0.8799166666666667,0.28750000000000003,-49996.062273375006,1122.9729039723607
0.8799166666666667,0.29375,-49969.77582063442,1096.686451231777
0.8799166666666667,0.30000000000000004,-49943.89911225339,1070.8097428507463
0.8799166666666667,0.30625,-49918.42734270783,1045.3379733051843
0.8799166666666667,0.3125,-49893.35580635101,1020.2664369483682
0.8799166666666667,0.31875000000000003,-49868.6798945574,995.590525154752
0.8799166666666667,0.325,-49844.39509297105,971.3057235684028
0.8799166666666667,0.33125000000000004,-49820.49697885411,947.4076094514676
0.8799166666666667,0.3375,-49796.98121853084,923.8918491281947
0.8799166666666667,0.34375,-49773.843564922994,900.7541955203487
0.8799166666666667,0.35000000000000003,-49751.07985517272,877.9904857700749
0.8799166666666667,0.35625,-49728.68600834903,855.5966389463865
0.8799166666666667,0.36250000000000004,-49706.658023234275,833.5686538316295
0.8799166666666667,0.36875,-49684.99197618741,811.9026067847662
0.8799166666666667,0.375,-49663.68401908056,790.5946496779143
0.8799166666666667,0.38125000000000003,-49642.730377306,769.6410079033521
0.8799166666666667,0.3875,-49622.12734785057,749.0379784479228
0.8799166666666667,0.39375000000000004,-49601.87129743472,728.7819280320764
0.8799166666666667,0.4,-49581.958660713586,708.8692913109408
0.8799166666666667,0.40625,-49562.385938537576,689.2965691349309
0.8799166666666667,0.41250000000000003,-49543.149696270004,670.0603268673585
0.8799166666666667,0.41875,-49524.24656215965,651.1571927570039
0.8799166666666667,0.42500000000000004,-49505.673225765844,632.5838563631987
0.8799166666666667,0.43125,-49487.426436434216,614.3370670315708
0.8799166666666667,0.4375,-49469.503001821,596.4136324183564
0.8799166666666667,0.44375000000000003,-49451.89978646406,578.810417061417
0.8799166666666667,0.45,-49434.61371039882,561.5243409961768
0.8799166666666667,0.45625000000000004,-49417.64174781741,544.5523784147663
0.8799166666666667,0.4625,-49400.9809257693,527.8915563666524
0.8799166666666667,0.46875,-49384.62832290199,511.53895349934464
0.8799166666666667,0.47500000000000003,-49368.5810682402,495.4916988375553
0.8799166666666667,0.48125,-49352.83634000199,479.7469705993426
0.8799166666666667,0.48750000000000004,-49337.39136445073,464.30199504808115
0.8799166666666667,0.49375,-49322.24341478126,449.1540453786147
0.8799166666666667,0.5,-49307.389810039414,434.30044063676905
0.8799166666666667,0.5062500000000001,-49292.82791407322,419.7385446705739
0.8799166666666667,0.5125,-49278.555134515016,405.4657651123707
0.8799166666666667,0.51875,-49264.56892179323,391.479552390585
0.8799166666666667,0.525,-49250.86676817274,377.777398770093
0.8799166666666667,0.53125,-49237.44620682291,364.35683742026595
0.8799166666666667,0.5375000000000001,-49224.304810912174,351.2154415095283
0.8799166666666667,0.54375,-49211.440192728456,338.3508233258108
0.8799166666666667,0.55,-49198.85000282432,325.7606334216762
0.8799166666666667,0.55625,-49186.53192918617,313.4425597835216
0.8799166666666667,0.5625,-49174.48369642654,301.39432702389604
0.8799166666666667,0.5687500000000001,-49162.703064998845,289.61369559619925
0.8799166666666667,0.575,-49151.18783043363,278.09846103098243
0.8799166666666667,0.58125,-49139.93582259584,266.8464531931968
0.8799166666666667,0.5875,-49128.944904962176,255.85553555953084
0.8799166666666667,0.59375,-49118.21297391805,245.12360451540735
0.8799166666666667,0.6000000000000001,-49107.73795807343,234.64858867078146
0.8799166666666667,0.60625,-49097.51781759687,224.42844819422317
0.8799166666666667,0.6125,-49087.550543567326,214.46117416468041
0.8799166666666667,0.61875,-49077.83415734302,204.74478794037714
0.8799166666666667,0.625,-49068.36670994683,195.27734054418397
0.8799166666666667,0.6312500000000001,-49059.14628146776,186.05691206511256
0.8799166666666667,0.6375,-49050.17098047789,177.0816110752421
0.8799166666666667,0.64375,-49041.43894346441,168.34957406176545
0.8799166666666667,0.65,-49032.94833427612,159.85896487347782
0.8799166666666667,0.65625,-49024.69734358413,151.60797418148286
0.8799166666666667,0.6625000000000001,-49016.68418835613,143.5948189534829
0.8799166666666667,0.66875,-49008.907111343986,135.8177419413405
0.8799166666666667,0.675,-49001.36438058411,128.27501118146756
0.8799166666666667,0.68125,-48994.05428891034,120.96491950769268
0.8799166666666667,0.6875,-48986.97515347884,113.88578407619207
0.8799166666666667,0.6937500000000001,-48980.125315304664,107.03594590201828
0.8799166666666667,0.7,-48973.503138809836,100.41376940719056
0.8799166666666667,0.70625,-48967.107011382235,94.01764197958983
0.8799166666666667,0.7125000000000001,-48960.93534294533,87.84597354268772
0.8799166666666667,0.71875,-48954.986565538245,81.8971961356001
0.8799166666666667,0.7250000000000001,-48949.259132905776,76.16976350313053
0.8799166666666667,0.73125,-48943.75152009842,70.66215069577447
0.8799166666666667,0.7375,-48938.46222308168,65.37285367903678
0.8799166666666667,0.7437500000000001,-48933.38975835468,60.300388952033245
0.8799166666666667,0.75,-48928.532662577745,55.443293175099825
0.8799166666666667,0.7562500000000001,-48923.88949220863,50.800122805987485
0.8799166666666667,0.7625,-48919.458823147266,46.36945374462084
0.8799166666666667,0.76875,-48915.23925038861,42.14988098596223
0.8799166666666667,0.7750000000000001,-48911.22938768359,38.14001828094479
0.8799166666666667,0.78125,-48907.4278672078,34.338497805154475
0.8799166666666667,0.7875000000000001,-48903.8333392376,30.74396983495535
0.8799166666666667,0.79375,-48900.44447183372,27.355102431072737
0.8799166666666667,0.8,-48897.25995053189,24.170581129241327
0.8799166666666667,0.8062500000000001,-48894.27847804043,21.189108637787285
0.8799166666666667,0.8125,-48891.49877394465,18.409404542006087
0.8799166666666667,0.8187500000000001,-48888.91957441769,15.830205015045067
0.8799166666666667,0.825,-48886.53963193779,13.450262535145157
0.8799166666666667,0.83125,-48884.35771501192,11.268345609278185
0.8799166666666667,0.8375000000000001,-48882.3726079052,9.283238502554013
0.8799166666666667,0.84375,-48880.58311037642,7.493740973775857
0.8799166666666667,0.8500000000000001,-48878.988037419185,5.898668016539887
0.8799166666666667,0.85625,-48877.58621900868,4.496849606031901
0.8799166666666667,0.8625,-48876.37649985385,3.2871304512082133
0.8799166666666667,0.8687500000000001,-48875.357739154926,2.268369752280705
0.8799166666666667,0.875,-48874.52881036597,1.4394409633241594
0.8799166666666667,0.8812500000000001,-48873.88860096263,0.7992315599840367
0.8799166666666667,0.8875,-48873.436012214624,0.34664281197910896
0.8799166666666667,0.89375,-48873.169958963124,0.08058956047898391
0.8799166666666667,0.9000000000000001,-48873.089369402645,0.0
0.8799166666666667,0.90625,-48873.19318486762,0.10381546497228555
0.8799166666666667,0.9125000000000001,-48873.48035962322,0.3909902205778053
0.8799166666666667,0.91875,-48873.94986066067,0.860491258026741
0.8799166666666667,0.925,-48874.600667496576,1.511298093930236
0.8799166666666667,0.9312500000000001,-48875.43177197644,2.3424025737913325
0.8799166666666667,0.9375,-48876.44217808216,3.3528086795122363
0.8799166666666667,0.9437500000000001,-48877.63090174342,4.541532340772392
0.8799166666666667,0.95,-48878.99697065285,5.907601250204607
0.883,0.2,-50439.59560898222,1566.5062395795758
0.883,0.20625000000000002,-50406.96467954929,1533.8753101466427
0.883,0.21250000000000002,-50374.81617810226,1501.7268086996119
0.883,0.21875,-50343.143688547905,1470.0543191452598
0.883,0.225,-50311.94094347935,1438.8515740767034
0.883,0.23125,-50281.2018194196,1408.1124500169535
0.883,0.23750000000000002,-50250.920332259826,1377.8309628571806
0.883,0.24375000000000002,-50221.09063288281,1348.0012634801678
0.883,0.25,-50191.707002962365,1318.6176335597193
0.883,0.25625000000000003,-50162.763850930074,1289.6744815274287
0.883,0.2625,-50134.25570810136,1261.166338698713
0.883,0.26875000000000004,-50106.17722495317,1233.087855550526
0.883,0.275,-50078.523167545965,1205.43379814332
0.883,0.28125,-50051.288414083385,1178.1990446807395
0.883,0.28750000000000003,-50024.46795160306,1151.3785822004138
0.883,0.29375,-49998.05687279239,1124.9675033897438
0.883,0.30000000000000004,-49972.05037292379,1098.9610035211444
0.883,0.30625,-49946.44374690365,1073.354377501004
0.883,0.3125,-49921.23238643019,1048.1430170275416
0.883,0.31875000000000003,-49896.41177725505,1023.3224078524072
0.883,0.325,-49871.97749654416,998.8881271415157
0.883,0.33125000000000004,-49847.92521033349,974.8358409308421
0.883,0.3375,-49824.25067107546,951.1613016728152
0.883,0.34375,-49800.94971527225,927.8603458696016
0.883,0.35000000000000003,-49778.01826119199,904.9288917893427
0.883,0.35625,-49755.45230666458,882.3629372619325
0.883,0.36250000000000004,-49733.24792695361,860.1585575509671
0.883,0.36875,-49711.40127270117,838.3119032985269
0.883,0.375,-49689.90856794259,816.8191985399462
0.883,0.38125000000000003,-49668.766108188196,795.6767387855507
0.883,0.3875,-49647.970258569236,774.8808891665904
0.883,0.39375000000000004,-49627.51745204558,754.4280826429313
0.883,0.4,-49607.40418767235,734.3148182697041
0.883,0.40625,-49587.627028923525,714.53765952088
0.883,0.41250000000000003,-49568.18260206991,695.0932326672628
0.883,0.41875,-49549.06759460948,675.9782252068326
0.883,0.42500000000000004,-49530.27875374801,657.1893843453654
0.883,0.43125,-49511.81288492809,638.7235155254457
0.883,0.4375,-49493.666850404494,620.5774810018484
0.883,0.44375000000000003,-49475.83756786428,602.7481984616315
0.883,0.45,-49458.3220090899,585.2326396872522
0.883,0.45625000000000004,-49441.117198663545,568.0278292609
0.883,0.4625,-49424.220212711356,551.1308433087106
0.883,0.46875,-49407.62817768585,534.5388082832069
0.883,0.47500000000000003,-49391.33826918536,518.2488997827168
0.883,0.48125,-49375.34771080881,502.25834140616644
0.883,0.48750000000000004,-49359.653773044876,486.5644036422309
0.883,0.49375,-49344.25377219396,471.1644027913135
0.883,0.5,-49329.1450693221,456.0556999194523
0.883,0.5062500000000001,-49314.325069245344,441.2356998426985
0.883,0.5125,-49299.79121954391,426.70185014126764
0.883,0.51875,-49285.541009604574,412.45164020192897
0.883,0.525,-49271.57196969073,398.48260028808727
0.883,0.53125,-49257.881670038994,384.79230063634895
0.883,0.5375000000000001,-49244.467719981316,371.3783505786705
0.883,0.54375,-49231.327767091905,358.2383976892597
0.883,0.55,-49218.45949635802,345.37012695537123
0.883,0.55625,-49205.86062937383,332.7712599711813
0.883,0.5625,-49193.52892355653,320.43955415388336
0.883,0.5687500000000001,-49181.46217138408,308.3728019814371
0.883,0.575,-49169.65819965366,296.56883025101706
0.883,0.58125,-49158.11486876031,285.0254993576673
0.883,0.5875,-49146.830071995035,273.7407025923894
0.883,0.59375,-49135.80173486171,262.7123654590614
0.883,0.6000000000000001,-49125.02781441219,251.93844500954583
0.883,0.60625,-49114.50629859909,241.41692919644265
0.883,0.6125,-49104.23520564551,231.14583624286752
0.883,0.61875,-49094.21258343139,221.1232140287466
0.883,0.625,-49084.43650889576,211.34713949311117
0.883,0.6312500000000001,-49074.905087454434,201.81571805178828
0.883,0.6375,-49065.61645243282,192.52708303017425
0.883,0.64375,-49056.56876451307,183.47939511042205
0.883,0.65,-49047.76021119547,174.67084179282392
0.883,0.65625,-49039.189006273285,166.0996368706401
0.883,0.6625000000000001,-49030.85338932095,157.7640199183079
0.883,0.66875,-49022.75162519501,149.66225579236198
0.883,0.675,-49014.882003547405,141.7926341447601
0.883,0.68125,-49007.242838350954,134.15346894830873
0.883,0.6875,-48999.83246743637,126.74309803372307
0.883,0.6937500000000001,-48992.64925204069,119.55988263804466
0.883,0.7,-48985.691576366575,112.60220696392935
0.883,0.70625,-48978.95784715246,105.86847774981288
0.883,0.7125000000000001,-48972.44649325289,99.35712385024817
0.883,0.71875,-48966.155965229,93.0665958263562
0.883,0.7250000000000001,-48960.084734948665,86.99536554601946
0.883,0.73125,-48954.2312951962,81.14192579355586
0.883,0.7375,-48948.59415929123,75.50478988858231
0.883,0.7437500000000001,-48943.17186071645,70.0824913138058
0.883,0.75,-48937.96295275422,64.87358335157478
0.883,0.7562500000000001,-48932.96600813131,59.876638728666876
0.883,0.7625,-48928.17961867216,55.09024926951679
0.883,0.76875,-48923.60239495989,50.513025557243964
0.883,0.7750000000000001,-48919.23296600512,46.143596602472826
0.883,0.78125,-48915.06997892234,41.98060951969819
0.883,0.7875000000000001,-48911.11209861357,38.02272921092663
0.883,0.79375,-48907.358007459145,34.268638056499185
0.883,0.8,-48903.80640501542,30.717035612775362
0.883,0.8062500000000001,-48900.45600771923,27.366638316583703
0.883,0.8125,-48897.30554859889,24.216179196242592
0.883,0.8187500000000001,-48894.35377699154,21.264407588896574
0.883,0.825,-48891.59945826678,18.51008886413183
0.883,0.83125,-48889.04137355623,15.95200415358704
0.883,0.8375000000000001,-48886.678319489074,13.588950086428667
0.883,0.84375,-48884.50910793326,11.419738530617906
0.883,0.8500000000000001,-48882.53256574231,9.4431963396637
0.883,0.85625,-48880.74753450751,7.658165104861837
0.883,0.8625,-48879.15287031546,6.06350091281638
0.883,0.8687500000000001,-48877.747443510714,4.658074108068831
0.883,0.875,-48876.530138463444,3.4407690607986297
0.883,0.8812500000000001,-48875.49985334201,2.410483939362166
0.883,0.8875,-48874.65549989027,1.5661304876266513
0.883,0.89375,-48873.99600320957,0.9066338069242192
0.883,0.9000000000000001,-48873.5203015452,0.43093214255350176
0.883,0.90625,-48873.22734607731,0.13797667466133134
0.883,0.9125000000000001,-48873.116100716055,0.02673131340998225
0.883,0.91875,-48873.18554190108,0.09617249843722675
0.883,0.925,-48873.434658404905,0.3452890022599604
0.883,0.9312500000000001,-48873.86245114039,0.7730817377450876
0.883,0.9375,-48874.46793297212,1.3785635694730445
0.883,0.9437500000000001,-48875.25012853154,2.1607591288920958
0.883,0.95,-48876.20807403574,3.1187046330960584
0.8860833333333333,0.2,-50469.531284266035,1596.4419148633897
0.8860833333333333,0.20625000000000002,-50436.86664575721,1563.7772763545654
0.8860833333333333,0.21250000000000002,-50404.67744036878,1531.588070966136
0.8860833333333333,0.21875,-50372.95741086098,1499.868041458336
0.8860833333333333,0.225,-50341.70044325714,1468.6110738544958
0.8860833333333333,0.23125,-50310.90056231859,1437.8111929159422
0.8860833333333333,0.23750000000000002,-50280.55192720254,1407.4625577998959
0.8860833333333333,0.24375000000000002,-50250.64882729386,1377.5594578912132
0.8860833333333333,0.25,-50221.1856782023,1348.096308799657
0.8860833333333333,0.25625000000000003,-50192.15701791719,1319.067648514545
0.8860833333333333,0.2625,-50163.55750311208,1290.468133709437
0.8860833333333333,0.26875000000000004,-50135.38190559219,1262.2925361895468
0.8860833333333333,0.275,-50107.62510887806,1234.5357394754174
0.8860833333333333,0.28125,-50080.28210491883,1207.1927355161824
0.8860833333333333,0.28750000000000003,-50053.34799092939,1180.2586215267438
0.8860833333333333,0.29375,-50026.81796634567,1153.7285969430231
0.8860833333333333,0.30000000000000004,-50000.68732989261,1127.5979604899621
0.8860833333333333,0.30625,-49974.95147675983,1101.8621073571849
0.8860833333333333,0.3125,-49949.60589588016,1076.5165264775133
0.8860833333333333,0.31875000000000003,-49924.64616730646,1051.556797903817
0.8860833333333333,0.325,-49900.06795968248,1026.9785902798321
0.8860833333333333,0.33125000000000004,-49875.8670278035,1002.7776584008534
0.8860833333333333,0.3375,-49852.039210263145,978.9498408604995
0.8860833333333333,0.34375,-49828.5804271823,955.4910577796545
0.8860833333333333,0.35000000000000003,-49805.48667801704,932.397308614396
0.8860833333333333,0.35625,-49782.75403944197,909.6646700393248
0.8860833333333333,0.36250000000000004,-49760.37866330579,887.2892939031444
0.8860833333333333,0.36875,-49738.35677465637,865.2674052537259
0.8860833333333333,0.375,-49716.68466983213,843.5953004294861
0.8860833333333333,0.38125000000000003,-49695.358714617236,822.2693452145904
0.8860833333333333,0.3875,-49674.375342457904,801.2859730552591
0.8860833333333333,0.39375000000000004,-49653.73105273742,780.6416833347757
0.8860833333333333,0.4,-49633.422409107494,760.3330397048485
0.8860833333333333,0.40625,-49613.446037873655,740.3566684710095
0.8860833333333333,0.41250000000000003,-49593.798626432705,720.7092570300592
0.8860833333333333,0.41875,-49574.476921760004,701.3875523573588
0.8860833333333333,0.42500000000000004,-49555.47772894481,682.3883595421648
0.8860833333333333,0.43125,-49536.79790977171,663.7085403690653
0.8860833333333333,0.4375,-49518.43438134648,645.3450119438348
0.8860833333333333,0.44375000000000003,-49500.384114764514,627.294745361869
0.8860833333333333,0.45,-49482.64413382045,609.5547644178077
0.8860833333333333,0.45625000000000004,-49465.21151375724,592.1221443545946
